html_url,python_files_count,bandit_any_fail,pylint_any_fail,bandit_issues_total,bandit_high,bandit_medium,bandit_low,pylint_issues_total,pylint_error,pylint_warning,pylint_refactor,pylint_convention,pylint_fatal
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/677,2,False,False,2,1,1,0,85,15,20,6,44,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/678,2,False,False,2,0,0,2,18,3,5,0,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/679,1,False,False,1,0,0,1,9,1,2,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/68,2,False,False,0,0,0,0,10,1,0,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/680,1,False,False,2,0,0,2,5,1,1,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/681,2,False,False,1,0,1,0,70,13,7,6,44,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/682,1,False,False,0,0,0,0,11,2,1,2,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/683,1,False,False,2,1,1,0,72,13,21,6,32,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/684,1,False,False,0,0,0,0,11,1,6,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/685,2,False,False,2,0,0,2,115,9,23,13,70,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/686,1,False,False,1,0,1,0,51,12,7,4,28,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/687,1,False,False,2,0,0,2,3,0,0,1,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/688,2,False,False,1,0,0,1,31,4,12,0,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/689,2,False,False,2,0,0,2,15,3,3,2,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/69,1,False,False,1,0,0,1,33,5,10,4,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/690,4,False,False,9,0,9,0,147,5,36,33,73,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/691,2,False,False,1,0,1,0,54,12,7,4,31,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/692,3,False,False,4,1,1,2,92,16,26,6,44,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/693,2,False,False,1,0,1,0,64,14,14,3,33,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/694,2,False,False,3,0,1,2,110,3,53,28,26,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/695,1,False,False,0,0,0,0,4,3,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/696,1,False,False,0,0,0,0,7,2,1,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/697,3,False,False,0,0,0,0,37,1,12,1,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/698,1,False,False,0,0,0,0,7,1,3,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/699,2,False,False,0,0,0,0,38,2,13,1,22,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/70,1,False,False,0,0,0,0,4,3,1,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/700,1,False,False,13,0,0,13,18,4,2,6,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/701,1,False,False,2,0,0,2,9,2,2,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/71,3,False,False,0,0,0,0,13,3,2,0,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/72,1,False,False,0,0,0,0,1,0,1,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/720,1,False,False,5,0,0,5,13,0,3,0,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/723,2,False,False,3,0,0,3,36,3,4,0,29,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/724,1,False,False,0,0,0,0,4,0,1,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/726,2,False,False,3,0,0,3,41,4,5,0,32,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/727,2,False,False,1,0,1,0,58,10,9,3,36,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/729,1,False,False,0,0,0,0,3,0,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/73,2,False,False,0,0,0,0,7,1,0,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/730,1,False,False,0,0,0,0,7,2,4,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/731,2,False,False,0,0,0,0,11,3,1,2,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/732,2,False,False,3,0,1,2,12,0,4,1,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/733,2,False,False,3,0,1,2,11,0,2,1,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/734,2,False,False,0,0,0,0,11,2,5,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/735,1,False,False,0,0,0,0,18,4,1,1,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/736,3,False,False,8,0,0,8,10,0,3,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/737,3,False,False,2,0,0,2,22,2,4,2,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/738,1,False,False,0,0,0,0,12,1,4,1,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/739,1,False,False,4,0,0,4,4,0,1,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/74,1,False,False,13,0,0,13,14,0,2,6,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/740,3,False,False,0,0,0,0,22,5,5,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/742,1,False,False,0,0,0,0,9,0,4,2,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/743,2,False,False,5,0,0,5,19,1,3,0,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/744,2,False,False,2,1,1,0,86,14,27,6,39,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/745,1,False,False,0,0,0,0,3,3,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/747,2,False,False,0,0,0,0,48,4,24,1,19,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/748,3,False,False,2,1,1,0,109,16,34,6,53,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/75,1,False,False,0,0,0,0,14,4,0,1,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/750,1,False,False,1,0,1,0,54,10,8,3,33,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/752,1,False,False,0,0,0,0,15,3,9,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/753,1,False,False,1,0,0,1,38,12,3,2,21,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/754,3,False,False,0,0,0,0,51,10,2,4,35,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/755,1,False,False,2,0,0,2,6,0,0,2,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/756,1,False,False,2,1,1,0,70,12,20,6,32,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/757,4,False,False,0,0,0,0,17,4,3,2,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/758,2,False,False,0,0,0,0,5,0,0,1,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/759,2,False,False,1,0,1,0,10,1,0,2,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/76,1,False,False,0,0,0,0,7,3,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/760,22,False,False,9,0,0,9,117,41,14,3,59,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/761,1,False,False,0,0,0,0,7,3,2,2,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/762,2,False,False,1,0,1,0,14,4,2,1,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/764,4,False,False,14,0,0,14,25,7,0,1,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/765,9,False,False,0,0,0,0,0,0,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/769,4,False,False,2,0,0,2,39,12,8,1,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/77,1,False,False,0,0,0,0,3,0,1,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/770,2,False,False,1,0,1,0,12,7,2,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/771,4,False,False,3,0,0,3,41,7,6,5,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/772,9,False,False,13,0,0,13,49,30,9,0,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/773,2,False,False,11,0,0,11,13,1,1,2,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/774,7,False,False,12,0,1,11,46,16,3,4,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/775,4,False,False,8,0,0,8,40,11,6,3,20,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/776,1,False,False,0,0,0,0,5,1,1,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/778,6,False,False,4,0,0,4,86,17,16,11,42,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/779,5,False,False,3,0,0,3,43,8,5,1,29,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/78,1,False,False,2,0,0,2,8,2,2,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/781,3,False,False,8,0,0,8,20,5,0,3,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/782,2,False,False,4,0,0,4,17,5,1,1,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/783,2,False,False,4,0,1,3,26,6,6,2,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/784,8,False,False,5,0,0,5,297,38,75,15,169,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/787,2,False,False,8,0,0,8,21,4,1,3,13,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/788,1,False,False,0,0,0,0,0,0,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/789,10,False,False,39,0,0,39,79,15,6,5,53,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/79,1,False,False,1,0,1,0,7,5,0,2,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/790,2,False,False,1,0,0,1,27,4,6,5,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/792,2,False,False,5,0,1,4,23,5,4,2,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/793,1,False,False,0,0,0,0,11,3,3,1,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/794,1,False,False,0,0,0,0,7,1,1,0,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/797,2,False,False,5,0,0,5,19,4,2,3,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/80,1,False,False,0,0,0,0,7,2,1,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/803,1,False,False,6,0,0,6,7,2,1,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/804,1,False,False,0,0,0,0,8,3,1,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/807,1,False,False,2,0,1,1,19,3,6,2,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/81,1,False,False,0,0,0,0,13,3,4,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/813,1,False,False,0,0,0,0,0,0,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/816,2,False,False,8,0,1,7,37,8,9,3,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/819,2,False,False,0,0,0,0,13,3,2,0,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/82,2,False,False,1,0,0,1,17,1,5,1,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/825,18,False,False,33,3,5,25,464,60,152,48,204,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/826,1,False,False,5,0,0,5,3,1,1,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/827,25,False,False,15,0,1,14,137,50,25,7,55,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/829,4,False,False,12,0,0,12,36,13,12,1,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/83,1,False,False,0,0,0,0,5,1,3,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/837,1,False,False,4,0,2,2,35,6,9,7,13,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/84,1,False,False,2,0,0,2,6,2,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/841,1,False,False,5,0,0,5,9,2,1,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/846,1,False,False,0,0,0,0,0,0,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/849,7,False,False,18,0,1,17,81,25,18,6,32,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/850,5,False,False,16,0,0,16,37,7,3,2,25,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/851,26,False,False,25,0,1,24,158,55,34,7,62,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/854,2,False,False,16,0,2,14,44,7,11,9,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/86,1,False,False,1,0,0,1,25,3,13,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/861,1,False,False,7,0,0,7,7,1,0,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/863,1,False,False,0,0,0,0,13,5,1,1,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/868,4,False,False,12,0,0,12,24,4,2,4,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/87,2,False,False,1,0,0,1,26,3,3,4,16,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/875,1,False,False,0,0,0,0,9,1,1,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/877,1,False,False,4,0,0,4,4,2,0,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/879,1,False,False,0,0,0,0,3,0,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/880,1,False,False,5,0,0,5,11,2,0,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/883,1,False,False,1,0,0,1,13,3,2,4,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/884,2,False,False,6,0,2,4,44,9,9,7,19,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/886,1,False,False,4,0,2,2,38,7,9,7,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/889,5,False,False,30,0,0,30,46,8,4,3,31,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/89,1,False,False,3,0,1,2,11,0,3,1,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/892,3,False,False,9,0,0,9,34,13,3,1,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/893,2,False,False,6,0,0,6,48,17,6,2,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/894,3,False,False,21,0,0,21,37,5,3,4,25,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/895,1,False,False,26,0,0,26,14,3,1,0,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/899,3,False,False,12,0,0,12,23,3,1,3,16,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/9,6,False,False,24,0,6,18,309,21,61,47,180,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/900,4,False,False,19,0,2,17,66,14,11,10,31,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/901,6,False,False,10,0,0,10,74,27,9,1,37,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/903,1,False,False,2,0,0,2,23,3,3,0,17,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/904,3,False,False,12,0,4,8,80,14,18,17,31,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/905,1,False,False,3,0,0,3,10,7,2,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/906,5,False,False,33,0,0,33,47,7,4,4,32,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/907,1,False,False,2,0,0,2,1,1,0,0,0,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/909,1,False,False,3,0,0,3,22,3,4,5,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/910,2,False,False,2,0,0,2,4,1,1,0,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/911,1,False,False,11,0,0,11,6,2,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/912,2,False,False,2,0,0,2,14,3,7,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/913,1,False,False,10,0,0,10,10,3,0,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/914,1,False,False,1,0,0,1,13,3,2,4,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/916,2,False,False,2,0,0,2,13,3,1,0,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/917,1,False,False,11,0,0,11,10,3,0,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/918,1,False,False,1,0,0,1,13,3,2,4,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/92,2,False,False,0,0,0,0,17,4,1,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/920,2,False,False,4,0,0,4,10,2,1,0,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/924,2,False,False,1,0,0,1,15,2,3,1,9,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/925,1,False,False,3,0,0,3,8,4,1,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/926,1,False,False,13,0,0,13,19,4,3,1,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/93,1,False,False,0,0,0,0,2,1,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/931,2,False,False,11,0,0,11,67,20,8,2,37,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/932,3,False,False,11,0,0,11,27,6,3,4,14,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/934,1,False,False,1,0,0,1,11,8,2,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/935,4,False,False,11,0,2,9,59,11,11,14,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/936,1,False,False,4,0,0,4,37,3,7,9,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/938,1,False,False,7,0,0,7,5,1,1,1,2,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/94,1,False,False,0,0,0,0,9,1,0,0,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/941,3,False,False,17,0,4,13,93,14,24,20,35,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/942,2,False,False,8,0,0,8,76,23,5,1,47,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/943,2,False,False,28,0,0,28,90,21,9,5,55,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/944,3,False,False,29,0,0,29,45,8,5,5,27,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/946,6,False,False,19,0,0,19,61,14,9,6,32,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/947,1,False,False,14,0,0,14,8,1,2,1,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/950,3,False,False,13,0,0,13,54,11,11,4,28,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/951,4,False,False,28,0,2,26,76,13,11,9,43,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/952,2,False,False,2,0,1,1,19,5,3,4,7,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/953,1,False,False,9,0,0,9,15,2,0,0,13,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/954,1,False,False,16,0,0,16,9,1,2,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/955,2,False,False,4,0,2,2,46,8,11,9,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/957,2,False,False,0,0,0,0,23,9,2,2,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/958,1,False,False,2,0,0,2,7,3,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/959,1,False,False,10,0,0,10,12,2,4,0,6,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/96,1,False,False,5,0,0,5,13,0,3,0,10,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/960,1,False,False,12,0,0,12,14,1,1,0,12,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/964,7,False,False,7,0,1,6,66,22,19,5,20,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/965,6,False,False,11,0,0,11,51,26,15,2,8,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/966,5,False,False,10,0,0,10,67,19,16,5,27,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/967,1,False,False,4,0,2,2,48,7,12,13,16,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/969,2,False,False,1,0,0,1,12,2,4,2,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/971,4,False,False,24,0,0,24,50,14,11,2,23,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/972,2,False,False,19,0,2,17,71,12,16,14,29,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/973,12,False,False,19,0,0,19,145,61,37,3,44,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/974,2,False,False,6,0,0,6,37,7,10,5,15,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/976,2,False,False,9,0,0,9,15,4,0,0,11,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/977,1,False,False,0,0,0,0,8,2,3,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/98,1,False,False,0,0,0,0,2,1,0,0,1,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/980,1,False,False,4,0,2,2,49,8,11,9,21,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/984,1,False,False,4,0,0,4,7,3,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/986,2,False,False,6,0,2,4,71,13,14,14,30,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/987,3,False,False,8,0,0,8,59,11,16,8,24,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/989,4,False,False,5,0,0,5,40,11,9,2,18,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/990,2,False,False,16,0,1,15,47,14,12,2,19,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/994,3,False,False,12,0,0,12,25,5,0,0,20,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/996,2,False,False,0,0,0,0,11,2,3,1,5,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/997,1,False,False,4,0,0,4,6,2,0,0,4,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/998,1,False,False,4,0,0,4,6,3,0,0,3,0
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/999,1,False,False,4,0,0,4,34,3,7,6,18,0
https://github.com/Nativu5/Gemini-FastAPI/pull/3,2,False,False,0,0,0,0,30,14,6,4,6,0
https://github.com/Nativu5/Gemini-FastAPI/pull/4,2,False,False,0,0,0,0,30,14,6,4,6,0
https://github.com/Nativu5/Gemini-FastAPI/pull/5,2,False,False,0,0,0,0,8,4,0,0,4,0
https://github.com/Nativu5/Gemini-FastAPI/pull/7,10,False,False,2,0,1,1,99,40,17,24,18,0
https://github.com/Netflix/metaflow/pull/2467,4,False,False,1,0,0,1,172,10,50,35,77,0
https://github.com/NewFuture/DDNS/pull/495,3,False,False,6,1,2,3,42,8,7,18,9,0
https://github.com/NewFuture/DDNS/pull/498,30,False,False,22,1,1,20,675,73,218,148,236,0
https://github.com/NewFuture/DDNS/pull/499,3,False,False,3,1,0,2,56,11,17,6,22,0
https://github.com/NewFuture/DDNS/pull/500,1,False,False,3,1,0,2,16,6,2,2,6,0
https://github.com/NewFuture/DDNS/pull/501,6,False,False,7,1,0,6,227,15,90,20,102,0
https://github.com/NewFuture/DDNS/pull/505,3,False,False,1,0,0,1,39,16,9,6,8,0
https://github.com/NewFuture/DDNS/pull/512,2,False,False,2,0,2,0,58,3,16,16,23,0
https://github.com/NewFuture/DDNS/pull/514,4,False,False,0,0,0,0,89,18,24,13,34,0
https://github.com/NewFuture/DDNS/pull/515,6,False,False,5,3,2,0,101,11,21,19,50,0
https://github.com/NewFuture/DDNS/pull/521,5,False,False,0,0,0,0,131,21,42,22,46,0
https://github.com/NewFuture/DDNS/pull/528,4,False,False,2,0,0,2,88,12,17,15,44,0
https://github.com/NewFuture/DDNS/pull/536,7,False,False,10,1,1,8,209,16,51,40,102,0
https://github.com/NewFuture/DDNS/pull/537,17,False,False,17,2,1,14,428,58,135,73,162,0
https://github.com/NousResearch/atropos/pull/71,2,False,False,0,0,0,0,26,8,4,2,12,0
https://github.com/OEvortex/Webscout/pull/52,11,False,False,16,0,1,15,173,45,40,28,60,0
https://github.com/OEvortex/Webscout/pull/53,1,False,False,0,0,0,0,1,1,0,0,0,0
https://github.com/OEvortex/Webscout/pull/55,1,False,False,7,0,0,7,50,4,14,21,11,0
https://github.com/OEvortex/Webscout/pull/56,1,False,False,6,0,6,0,202,36,19,19,128,0
https://github.com/OEvortex/Webscout/pull/58,11,False,False,3,0,0,3,411,45,46,93,227,0
https://github.com/OEvortex/Webscout/pull/60,13,False,False,0,0,0,0,20,13,2,0,5,0
https://github.com/OEvortex/Webscout/pull/61,15,False,False,38,0,1,37,416,46,101,59,210,0
https://github.com/OEvortex/Webscout/pull/63,3,False,False,0,0,0,0,58,9,26,17,6,0
https://github.com/OEvortex/Webscout/pull/64,1,False,False,0,0,0,0,19,0,6,12,1,0
https://github.com/OEvortex/Webscout/pull/68,1,False,False,5,0,5,0,212,19,34,34,125,0
https://github.com/OEvortex/Webscout/pull/69,1,False,False,0,0,0,0,17,2,5,4,6,0
