html_url,filename,tmp_path,eslint_error,eslint_warning,eslint_fatal,eslint_fixable_error,eslint_fixable_warning,eslint_sonarjs,eslint_unicorn,eslint_import,eslint_core,eslint_issues_total,eslint_ok,eslint_returncode,eslint_stderr
https://github.com/prebid/Prebid.js/pull/13136,modules/mwOpenLinkIdSystem.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_mwOpenLinkIdSystem.js_27b9ed78.js,0,0,0,0,0,0,0,0,0,0,True,0,"(node:37588) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/nativoBidAdapter.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_nativoBidAdapter.js_d046059b.js,18,0,0,0,0,0,0,0,18,18,True,1,"(node:37613) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/netIdSystem.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_netIdSystem.js_8aa7208b.js,1,0,0,0,0,0,0,0,1,1,True,1,"(node:37640) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/neuwoRtdProvider.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_neuwoRtdProvider.js_96ecf4fc.js,2,0,0,0,0,0,0,0,2,2,True,1,"(node:37663) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/nextrollBidAdapter.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_nextrollBidAdapter.js_26d14f02.js,6,0,0,0,0,0,0,0,6,6,True,1,"(node:37690) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/nobidBidAdapter.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_nobidBidAdapter.js_f2919f05.js,48,2,0,0,0,2,0,0,48,50,True,1,"(node:37715) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/novatiqIdSystem.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_novatiqIdSystem.js_c53b8af5.js,1,0,0,0,0,0,0,0,1,1,True,1,"(node:37739) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/oneKeyIdSystem.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_oneKeyIdSystem.js_9ef038d7.js,7,0,0,0,0,0,0,0,7,7,True,1,"(node:37763) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/oneKeyRtdProvider.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_oneKeyRtdProvider.js_493276a2.js,6,0,0,0,0,0,0,0,6,6,True,1,"(node:37786) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/operaadsBidAdapter.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_operaadsBidAdapter.js_93ed8b21.js,14,1,0,0,0,1,0,0,14,15,True,1,"(node:37811) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/optidigitalBidAdapter.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_optidigitalBidAdapter.js_00fe0926.js,7,1,0,0,0,1,0,0,7,8,True,1,"(node:37834) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/orbidderBidAdapter.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_orbidderBidAdapter.js_4d915ccc.js,4,0,0,0,0,0,0,0,4,4,True,1,"(node:37859) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,modules/paapi.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/modules_paapi.js_3b01ef7c.js,20,1,0,0,0,1,0,0,20,21,True,1,"(node:37882) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,src/prebid.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/src_prebid.js_f8e049a1.js,16,1,0,0,0,1,0,0,16,17,True,1,"(node:37907) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,src/utils/focusTimeout.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/src_utils_focusTimeout.js_751f5ee3.js,5,0,0,0,0,0,0,0,5,5,True,1,"(node:37930) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,src/utils/perfMetrics.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/src_utils_perfMetrics.js_30dc8b14.js,5,0,0,0,0,0,0,0,5,5,True,1,"(node:37955) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/prebid/Prebid.js/pull/13136,src/utils/ttlCollection.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_prebid_Prebid.js_pull_13136_be3cd434/src_utils_ttlCollection.js_8fd88a7d.js,1,0,0,0,0,0,0,0,1,1,True,1,"(node:37980) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/aiga_meta_evolution/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_aiga_meta_evolution_service-worker.js_c7c3f500.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38006) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38006) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_aiga_meta_evolution_service-worker.js_c7c3f500.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/alpha_agi_business_2_v1/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_business_2_v1_service-worker.js_6d52e18d.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38033) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38033) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_business_2_v1_service-worker.js_6d52e18d.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/alpha_agi_business_3_v1/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_business_3_v1_service-worker.js_0075675d.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38058) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38058) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_business_3_v1_service-worker.js_0075675d.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/alpha_agi_business_v1/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_business_v1_service-worker.js_9e006755.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38083) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38083) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_business_v1_service-worker.js_9e006755.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/alpha_agi_insight_v0/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_insight_v0_service-worker.js_7d8376be.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38108) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38108) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_insight_v0_service-worker.js_7d8376be.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/alpha_agi_insight_v1/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_insight_v1_service-worker.js_8b959ffd.js,16,0,0,0,0,0,0,0,16,16,True,1,"(node:38134) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38134) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_insight_v1_service-worker.js_8b959ffd.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/alpha_agi_marketplace_v1/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_marketplace_v1_service-worker.js_fff5403f.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38160) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38160) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_agi_marketplace_v1_service-worker.js_fff5403f.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/alpha_asi_world_model/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_asi_world_model_service-worker.js_e404918c.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38183) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38183) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_alpha_asi_world_model_service-worker.js_e404918c.js at line 2.
"
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2791,docs/cross_industry_alpha_factory/service-worker.js,/Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_cross_industry_alpha_factory_service-worker.js_39e878fe.js,12,0,0,0,0,0,0,0,12,12,True,1,"(node:38208) [MODULE_TYPELESS_PACKAGE_JSON] Warning: Module type of file:///Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/eslint.config.js?mtime=1768869947462 is not specified and it doesn't parse as CommonJS.
Reparsing as ES module because module syntax was detected. This incurs a performance overhead.
To eliminate this warning, add ""type"": ""module"" to /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/package.json.
(Use `node --trace-warnings ...` to show where the warning was created)
(node:38208) ESLintEnvWarning: /* eslint-env */ comments are no longer recognized when linting with flat config and will be reported as errors as of v10.0.0. Replace them with /* global */ comments or define globals in your config file. See https://eslint.org/docs/latest/use/configure/migration-guide#eslint-env-configuration-comments for details. Found in /Users/guanhao/Desktop/Coding-Agent-Code/AI-Code-Characteristic/lint_workspace/tmp_js_analysis_all/https_github.com_MontrealAI_AGI-Alpha-Agent-v0_pull_2791_4f7dce1f/docs_cross_industry_alpha_factory_service-worker.js_39e878fe.js at line 2.
"
